,number,phone_no_m,label,sms_rate_1908,calltypeRate2_1908,calltypeRate1_1908,hour_mode_count_1908,hourAver_1908,day_mode_count_1908,dayAver_1908,sms_rate_1909,calltypeRate2_1909,calltypeRate1_1909,hour_mode_count_1909,hourAver_1909,day_mode_count_1909,dayAver_1909,sms_rate_1910,calltypeRate2_1910,calltypeRate1_1910,hour_mode_count_1910,hourAver_1910,day_mode_count_1910,dayAver_1910,sms_rate_1911,calltypeRate2_1911,calltypeRate1_1911,hour_mode_count_1911,hourAver_1911,day_mode_count_1911,dayAver_1911,sms_rate_1912,calltypeRate2_1912,calltypeRate1_1912,hour_mode_count_1912,hourAver_1912,day_mode_count_1912,dayAver_1912,sms_rate_2001,calltypeRate2_2001,calltypeRate1_2001,hour_mode_count_2001,hourAver_2001,day_mode_count_2001,dayAver_2001,sms_rate_2002,calltypeRate2_2002,calltypeRate1_2002,hour_mode_count_2002,hourAver_2002,day_mode_count_2002,dayAver_2002,sms_rate_2003,calltypeRate2_2003,calltypeRate1_2003,hour_mode_count_2003,hourAver_2003,day_mode_count_2003,dayAver_2003
2843,2843,67128ac708818e6afa98b6a77bb8ff8c8626b3b3699b89587811874ac4953c3157f7e8c5373a6dbe3a803aeb9daa0787fea0d2ba3aa5849266d2d4742c71ee8f,0,9.333333333333334,0.6428571428571429,0.3571428571428571,21.0,5.090909090909091,16.0,4.307692307692308,19.8,0.4444444444444444,0.5555555555555556,42.0,8.25,15.0,5.5,10.5,0.4523809523809524,0.5476190476190477,12.0,4.2,10.0,4.666666666666667,9.0,0.4222222222222222,0.5777777777777777,10.0,4.090909090909091,12.0,5.625,3.1666666666666665,0.7894736842105263,0.2105263157894736,7.0,3.1666666666666665,4.0,2.111111111111111,5.333333333333333,0.9375,0.0625,7.0,4.571428571428571,5.0,3.2,10.428571428571429,0.8767123287671232,0.1232876712328767,25.0,8.11111111111111,25.0,6.636363636363637,4.75,0.9473684210526316,0.0526315789473684,6.0,3.8,9.0,3.1666666666666665
2844,2844,29162fee924ee1308b572421d4b3e9aa9f83fa1b9be5cd3a25a07f01924de030d05630845d443987a4ce054faee66d475b7d4eefb66cfe557c662c7ff5eb0144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.083333333333334,1.0,,44.0,12.083333333333334,89.0,11.153846153846152
2845,2845,dd456090df8c297ad8c559221b8c17d4b14756f9b31db00a9f7470f906d898b3c114f14a3dcd0bea98adfd604a928a42c8eebb15d9d98218d7bb2b597aa8a840,0,4.666666666666667,0.9642857142857144,0.0357142857142857,21.0,7.0,11.0,3.8620689655172415,6.592592592592593,0.99438202247191,0.0056179775280898,52.0,13.692307692307692,39.0,6.592592592592593,4.56,0.9912280701754386,0.0087719298245614,25.0,8.76923076923077,16.0,5.181818181818182,4.451612903225806,0.9927536231884058,0.0072463768115942,23.0,8.625,18.0,5.307692307692308,3.4651162790697674,1.0,,29.0,10.642857142857142,18.0,5.137931034482759,7.6,1.0,,20.0,8.142857142857142,13.0,3.931034482758621,5.095238095238095,1.0,,20.0,7.642857142857143,10.0,4.458333333333333,6.117647058823529,0.9807692307692308,0.0192307692307692,20.0,8.666666666666666,10.0,3.851851851851852
2846,2846,5cf746a75f0538a27c42e710eb3d7b7a941ecb2fb69b49dab8e457d98e804f040e421037a1a9e6d6cab4a5332e95406b5127e200f28f748f75600a917eed7236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.533333333333333,0.927710843373494,0.072289156626506,19.0,10.375,27.0,8.3
2847,2847,a8b02b7d3f9c96eef65d53c9f34c3994cad02554a7cc75e860acb48637b16a4a25942bb70da425d4de0c388212e067b03a9fe8085c25efb18c641a2467da47e8,0,3.4285714285714284,1.0,,55.0,18.352941176470587,32.0,10.4,5.211267605633803,1.0,,75.0,21.764705882352946,24.0,12.333333333333334,3.976,0.9899396378269618,0.0100603621730382,74.0,27.61111111111111,37.0,16.032258064516128,3.795698924731183,0.9575070821529744,0.0424929178470254,60.0,18.57894736842105,29.0,11.766666666666667,3.7033898305084745,0.9931350114416476,0.0068649885583524,68.0,23.0,30.0,14.096774193548388,4.462686567164179,0.9933110367892976,0.0066889632107023,58.0,15.736842105263158,28.0,10.310344827586206,3.4915254237288136,1.0,,21.0,10.842105263157896,29.0,7.357142857142857,3.9444444444444446,0.9964788732394366,0.0035211267605633,42.0,17.75,16.0,9.161290322580646
2848,2848,f1cdf3775125e5126f26168e89464b38d72cfd3dc0e0fd8cfcf220a416c6524f8cfb387cb3da52702d1bc6f20931ea368ecc16039541e9ccdcbb92de0c9e5457,0,4.0,1.0,,6.0,2.6666666666666665,6.0,2.6666666666666665,33.0,1.0,,22.0,7.333333333333333,7.0,3.6666666666666665,18.75,1.0,,21.0,5.769230769230769,6.0,3.571428571428572,13.0,0.9846153846153848,0.0153846153846153,17.0,5.909090909090909,9.0,3.611111111111111,9.428571428571429,1.0,,15.0,6.0,6.0,3.473684210526316,10.0,1.0,,15.0,5.833333333333333,8.0,3.1818181818181817,13.142857142857142,1.0,,12.0,6.571428571428571,10.0,3.2857142857142856,32.0,1.0,,35.0,8.0,8.0,3.4285714285714284
2849,2849,8fc9787bc7c101d8d3e5f819384beff57fc06c05e92aa95c2e4b2ee1e3f43a788190edf7d0b807e11bc15efa790d0ab3e5fb1c380fbe97b8e2bbd0edc91eee5a,0,3.565217391304348,0.951219512195122,0.048780487804878,12.0,5.466666666666667,17.0,4.555555555555555,4.166666666666667,1.0,,22.0,6.25,15.0,4.761904761904762,6.111111111111111,1.0,,17.0,6.470588235294118,10.0,4.583333333333333,6.555555555555555,0.864406779661017,0.135593220338983,16.0,8.428571428571429,22.0,5.619047619047619,8.625,1.0,,23.0,8.625,22.0,4.928571428571429,9.944444444444445,1.0,,29.0,10.529411764705882,16.0,5.966666666666667,7.125,1.0,,24.0,12.214285714285714,13.0,6.107142857142857,5.9375,0.9894736842105264,0.0105263157894736,18.0,6.333333333333333,12.0,3.5185185185185186
2850,2850,4a45253f4d358283c0164dfbed2e1436fc2d0551fea7eeab6ec237b5d5a2c4b0645ce166791b43addfff909bbbb7dcaf104747536a518ffbbfe4245c94f471bc,1,,,,,,,,,,,,,,,,,,,,,,7.0,0.9183673469387756,0.0816326530612244,12.0,6.125,17.0,9.8,10.75,0.7441860465116279,0.2558139534883721,17.0,5.375,36.0,21.5,1.5,1.0,,4.0,2.0,5.0,3.0,,,,,,,,,,,,,,
2851,2851,429b2c177a1b6aca87f53a6721b8e93ae5fc02e5ab45ff7897b79617add3c9b138bb472caf32271ff91f4d7b5eafbee17a226b8dee8113aced9faeedf42592de,1,5.209302325581396,0.9375,0.0625,44.0,14.0,20.0,7.466666666666667,4.185185185185185,1.0,,17.0,7.533333333333333,11.0,5.136363636363637,2.9411764705882355,1.0,,20.0,6.666666666666667,10.0,4.545454545454546,3.947368421052632,0.9866666666666668,0.0133333333333333,14.0,6.818181818181818,12.0,5.0,3.76,1.0,,37.0,8.545454545454545,39.0,10.444444444444445,7.272727272727272,1.0,,36.0,8.88888888888889,17.0,5.714285714285714,6.052631578947368,1.0,,18.0,8.214285714285714,12.0,4.107142857142857,3.341463414634146,0.9927007299270072,0.0072992700729927,30.0,9.133333333333333,12.0,4.724137931034483
2852,2852,94fdf1f0ec8df241ff4667c57ef5564061fc9421805b2c796e9a2209eb51685e91e343fab67f88d6a4b255556591b011c3d1d9801924adc6282b93ebccf1f252,0,3.75,0.9333333333333332,0.0666666666666666,5.0,2.5,5.0,2.5,5.571428571428571,1.0,,7.0,3.25,13.0,4.333333333333333,5.833333333333333,0.9714285714285714,0.0285714285714285,6.0,3.5,14.0,5.0,12.333333333333334,1.0,,49.0,9.25,43.0,7.4,6.714285714285714,0.8723404255319149,0.1276595744680851,7.0,4.2727272727272725,14.0,3.9166666666666665,2.6842105263157894,1.0,,10.0,5.1,14.0,4.636363636363637,8.083333333333334,0.9896907216494846,0.0103092783505154,18.0,5.388888888888889,10.0,5.105263157894737,7.6,0.8421052631578947,0.1578947368421052,9.0,3.8,17.0,4.75
2853,2853,69e48dda336d1f21ba88c2a4dfc924c763f83559427f61f7c0bf68fccf25533f38bddec8814fddcbf0cf6e94bd741a59869b5edb361673a0160cadbf9aced6ed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.125,0.9876543209876544,0.0123456790123456,53.0,20.25,69.0,20.25
2854,2854,6e775fb840133a47eab4a21933df08148312cea60baaac271c82da043cb2326f3809d5c4c0245cad22d8c5e638b5bd79c14359ea354c72d3f840cbdb22498208,0,5.25,1.0,,9.0,5.727272727272728,8.0,3.5,6.6,0.9848484848484848,0.0151515151515151,18.0,6.6,11.0,3.3,4.111111111111111,1.0,,9.0,4.625,6.0,3.363636363636364,5.545454545454546,1.0,,18.0,6.777777777777778,10.0,3.588235294117647,5.727272727272728,1.0,,15.0,5.727272727272728,8.0,3.9375,8.5,1.0,,20.0,6.538461538461538,12.0,3.863636363636364,10.625,0.9941176470588236,0.0058823529411764,26.0,11.333333333333334,12.0,5.862068965517241,8.578947368421053,1.0,,24.0,11.642857142857142,20.0,5.258064516129032
2855,2855,884481f819412305c2037c96c77b4a890dadf1ab96bef11fecd84a54d314da16e7f1d4f3ff3f0d27524edeaddbab193536500a09d55e9d934e08be92dff8dde0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,0.9814814814814816,0.0185185185185185,34.0,15.428571428571429,31.0,18.0
2856,2856,aff65746e7a72f21d44ad44bafcd83956afef5155d09ecc88686dc998819813b2701779478bd78495f481a1d15bedc3342817097e33ce49199c5963122d6f8f1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.375,1.0,,23.0,9.1,38.0,5.6875
2857,2857,f7575a3e5e4f1a84ba7e683927c8f1147e3d1158132b83e7e0636556d290429a31d9f4f4f8e3a6a0263c0aa7aebd3b654086f40bd357194820895e5a57d44b27,0,5.0,1.0,,34.0,8.235294117647058,13.0,4.827586206896552,5.205882352941177,1.0,,54.0,11.8,16.0,5.9,5.689655172413793,1.0,,47.0,11.0,15.0,5.5,3.72093023255814,0.9875,0.0125,38.0,10.666666666666666,13.0,5.714285714285714,2.4473684210526314,0.978494623655914,0.021505376344086,24.0,13.285714285714286,14.0,6.2,3.9,0.9926739926739928,0.0073260073260073,68.0,16.058823529411764,25.0,8.806451612903226,8.209876543209877,0.9954887218045112,0.0045112781954887,78.0,33.25,70.0,22.93103448275862,6.82051282051282,0.9962406015037594,0.0037593984962406,73.0,25.33333333333333,61.0,17.733333333333334
2858,2858,6b9c32aac9be6346dea614ef5bb360474f6be6af87140f0330e7c14338202b8043c4d45b904aa65b30b7a9dba57ac37542487c506daab9a8c222a52c27bb23b3,0,7.473684210526316,0.9746478873239436,0.0253521126760563,76.0,29.58333333333333,51.0,22.90322580645161,5.695652173913044,0.9694656488549618,0.0305343511450381,82.0,24.952380952380956,36.0,17.466666666666665,5.376470588235295,0.973741794310722,0.0262582056892779,81.0,22.85,39.0,14.741935483870968,5.235294117647059,0.9951845906902088,0.0048154093097913,108.0,31.15,44.0,20.766666666666666,4.966942148760331,0.9750415973377704,0.0249584026622296,83.0,30.05,36.0,19.387096774193548,6.532608695652174,0.978369384359401,0.021630615640599,99.0,33.388888888888886,53.0,19.387096774193548,7.986666666666666,0.98330550918197,0.01669449081803,95.0,31.526315789473685,34.0,20.655172413793103,6.920454545454546,0.9917898193760264,0.0082101806239737,80.0,33.833333333333336,35.0,19.64516129032258
2859,2859,01b17002c12c4837033036c32a2ef95062c2a64cfe4e7e51be01fc0ed677aed7f6f673a784bf6d20394badd25f073debc279a6e3d3f2ec118c8b7a8792a4fc9f,0,9.142857142857142,0.9947916666666666,0.0052083333333333,35.0,10.105263157894736,14.0,6.620689655172414,5.071428571428571,1.0,,25.0,7.473684210526316,27.0,5.25925925925926,4.5,0.9797979797979798,0.0202020202020202,22.0,7.615384615384615,23.0,4.125,7.24,0.988950276243094,0.011049723756906,35.0,11.3125,23.0,6.241379310344827,5.909090909090909,1.0,,30.0,11.470588235294118,20.0,7.222222222222222,5.909090909090909,0.9961538461538462,0.0038461538461538,37.0,13.68421052631579,20.0,8.666666666666666,6.214285714285714,1.0,,21.0,9.666666666666666,13.0,6.214285714285714,7.366666666666666,0.990950226244344,0.0090497737556561,33.0,13.0,22.0,7.620689655172414
2860,2860,b7e52f48e6cc52bbd57fc618165b6c0b9efde1cba4c574866955cdd57f50b7b09458514ac7fe2d152d2922d02945ee2ef8105dde25d658c4cad4ecb825b92ffb,1,,,,,,,,,,,,,,,,,,,,,,9.666666666666666,1.0,,21.0,14.5,21.0,14.5,8.846153846153847,0.982608695652174,0.017391304347826,36.0,10.454545454545457,28.0,16.428571428571427,,,,,,,,,,,,,,,,,,,,,
2861,2861,f4698a5db65e8822c99fde12bfb03eebd9286f74967eac3acbf25eaf6d69efa66b6dccd004e7e3e004c3cd4ce3201341dd0c4bb133fd231c103df1fd976b80fd,0,2.945945945945946,1.0,,22.0,6.8125,9.0,3.7586206896551726,2.6944444444444446,0.9896907216494846,0.0103092783505154,26.0,6.466666666666667,13.0,4.409090909090909,2.192982456140351,1.0,,21.0,6.25,11.0,4.310344827586207,2.9344262295081966,1.0,,37.0,11.933333333333334,19.0,6.392857142857143,2.8703703703703702,1.0,,21.0,9.6875,13.0,5.344827586206897,4.911764705882353,0.9700598802395208,0.029940119760479,24.0,11.133333333333333,40.0,6.423076923076923,6.7,1.0,,30.0,7.882352941176471,26.0,5.153846153846154,4.846153846153846,1.0,,53.0,12.6,13.0,6.517241379310345
2862,2862,109ca2f2f67864a30e07a31347fb66a5aa97bc4fa086b8409921e6de8e3c984a6882449ea456a818072d09091bd13d77175b860166ebc4cf317b56dce9262336,0,2.458333333333333,1.0,,9.0,3.933333333333333,7.0,2.95,2.311111111111111,0.9903846153846154,0.0096153846153846,19.0,7.428571428571429,17.0,4.0,3.333333333333333,1.0,,11.0,4.375,7.0,3.333333333333333,2.1818181818181817,1.0,,17.0,5.333333333333333,11.0,3.555555555555556,2.8846153846153846,1.0,,17.0,4.6875,9.0,3.409090909090909,4.466666666666667,1.0,,11.0,4.466666666666667,8.0,3.941176470588236,8.904761904761905,0.983957219251337,0.0160427807486631,23.0,11.0,22.0,6.925925925925926,3.081081081081081,1.0,,16.0,7.6,11.0,4.222222222222222
2863,2863,74fb1b58f18515b10f48eb52c84ff2f919b3e216b256ace0522c379cbcc053b3989c375d03aa8bb0c214e4794384dda04ce4de6dc83a896e688780dff0543b48,0,4.666666666666667,1.0,,6.0,3.5,6.0,2.8,5.222222222222222,1.0,,9.0,4.2727272727272725,11.0,4.2727272727272725,7.142857142857143,1.0,,11.0,5.555555555555555,6.0,3.125,11.0,0.987012987012987,0.0129870129870129,15.0,5.923076923076923,10.0,4.8125,10.0,1.0,,11.0,4.0,11.0,3.636363636363636,5.0,0.9833333333333332,0.0166666666666666,10.0,4.615384615384615,12.0,4.0,7.454545454545454,0.975609756097561,0.024390243902439,12.0,6.307692307692308,14.0,3.9047619047619047,9.23076923076923,1.0,,26.0,10.0,15.0,5.714285714285714
2864,2864,40a229c2d8022e8943797f5e6edb6119e1abe912bcfd6b416da3d4b36245c0d6e77bb601b7f898f9c85ababc13effcc8e6e490a11e5a2ac888839f12a5302d4f,1,,,,,,,,,,,,,,,,,,,,,,2.8,0.8571428571428571,0.1428571428571428,5.0,2.8,8.0,4.666666666666667,11.846153846153848,0.9155844155844156,0.0844155844155844,77.0,11.846153846153848,71.0,14.0,,,,,,,,,,,,,,,,,,,,,
2865,2865,a8bf2c378272a534c00d4c0a96068374c0ee5c9306f8c79b50894e5c952423f2cbf5f07e553f3559fcba6f0264c5fba855dae9ccc0b100334672079f9371f224,0,,,,,,,,4.684210526315789,0.9438202247191012,0.0561797752808988,28.0,9.88888888888889,56.0,8.090909090909092,4.1875,0.9402985074626866,0.0597014925373134,11.0,5.153846153846154,10.0,3.526315789473684,5.666666666666667,0.9882352941176472,0.0117647058823529,18.0,7.727272727272727,7.0,4.25,4.565217391304348,0.9714285714285714,0.0285714285714285,15.0,8.75,11.0,4.2,4.75,1.0,,11.0,5.9375,9.0,3.8,5.875,1.0,,11.0,6.266666666666667,10.0,3.76,4.545454545454546,0.99,0.01,21.0,7.6923076923076925,15.0,3.8461538461538463
2866,2866,c1774d0888fb5f3d04da2f4886b48fb2de8a5ed51d9d7e175db00f97f13c163dab1d3e0186b6e04358538ae3e45f2317be7388a136d0c8221401b9809d16d33c,0,13.5,1.0,,7.0,4.5,10.0,3.857142857142857,7.25,1.0,,8.0,3.2222222222222223,7.0,3.2222222222222223,4.6,1.0,,5.0,3.2857142857142856,5.0,2.555555555555556,6.75,1.0,,11.0,3.375,5.0,3.0,7.5,1.0,,10.0,3.333333333333333,5.0,2.727272727272727,15.0,1.0,,12.0,6.0,8.0,3.0,37.0,0.9932432432432432,0.0067567567567567,23.0,11.384615384615383,9.0,5.103448275862069,34.333333333333336,1.0,,15.0,7.923076923076923,7.0,3.678571428571429
2867,2867,0b0e60628e7b1ea7565f9eddf06da8de6a8b0f57389db4bebcf652e6211da2b0a9a816e21901fc7bdb604653fa598eb72dd56dfc1079926f81e4c69e7a626d74,1,2.333333333333333,1.0,,8.0,2.333333333333333,11.0,7.0,2.080808080808081,0.9805825242718448,0.0194174757281553,37.0,9.80952380952381,19.0,7.357142857142857,1.5782312925170068,1.0,,36.0,11.6,20.0,8.592592592592593,1.7078651685393258,1.0,,22.0,7.238095238095238,19.0,10.133333333333333,,,,,,,,,,,,,,,8.818181818181818,1.0,,16.0,8.083333333333334,36.0,16.166666666666668,,,,,,,
2868,2868,982c4a8a30863a12d3216b6d1226b3d7ac79a30af45d2f183e549fe9bacccd0f435880530fc9063681e9b883eaa61969dfaaba14ab3f69f8d5847931f7eeb794,0,5.185185185185185,1.0,,33.0,10.0,11.0,5.0,6.666666666666667,0.9833333333333332,0.0166666666666666,18.0,7.5,11.0,5.0,6.375,1.0,,16.0,7.285714285714286,9.0,3.642857142857143,10.470588235294118,1.0,,26.0,10.470588235294118,13.0,5.933333333333334,8.88888888888889,0.99375,0.00625,27.0,10.666666666666666,13.0,5.517241379310345,10.76923076923077,1.0,,22.0,8.235294117647058,16.0,4.827586206896552,11.75,0.9929078014184396,0.0070921985815602,25.0,9.4,13.0,5.222222222222222,13.666666666666666,1.0,,22.0,10.25,14.0,5.466666666666667
2869,2869,a6af152149a945b477269a42e03ec68029c14f1cd6fa5bcd083f6e440a96489c8ae4b9185345eb764445d617e92dcb30b88795f796eae594b0f271030759f694,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9833333333333334,0.9664804469273744,0.0335195530726257,40.0,13.76923076923077,75.0,35.8
2870,2870,47da964ecd8d097b093494e8608892da9fbd7e0833c7313a534b29024aef036bfffb080b29deafbcd55577c632efe33093619379d7f5453a91362fe8a9efc8d8,0,3.054054054054054,0.9823008849557522,0.0176991150442477,23.0,7.0625,13.0,4.185185185185185,2.5319148936170213,1.0,,17.0,7.0,10.0,4.407407407407407,2.3448275862068964,1.0,,19.0,7.555555555555555,11.0,4.533333333333333,2.2564102564102564,0.9886363636363636,0.0113636363636363,22.0,9.263157894736842,26.0,5.866666666666666,3.354430379746836,0.9924528301886792,0.0075471698113207,33.0,13.25,22.0,8.548387096774194,3.537037037037037,1.0,,19.0,10.61111111111111,22.0,6.161290322580645,3.688888888888889,1.0,,18.0,9.764705882352942,18.0,5.724137931034483,3.06,1.0,,17.0,7.65,17.0,5.1
2871,2871,2e699cea612463cb706cebffe31e911b88eec5b25d1e78d345de06c4568b64a517b092011ec702c0e5ebce954e99fdb40b575697f9beb20e51bc05f013854110,0,4.166666666666667,1.0,,14.0,5.357142857142857,10.0,3.260869565217391,5.357142857142857,0.9733333333333334,0.0266666666666666,9.0,5.0,8.0,3.571428571428572,4.461538461538462,1.0,,8.0,4.833333333333333,9.0,3.625,5.1875,0.9879518072289156,0.0120481927710843,15.0,6.384615384615385,9.0,3.772727272727273,4.0,1.0,,13.0,3.733333333333333,7.0,2.9473684210526314,5.95,0.9663865546218487,0.0336134453781512,17.0,7.4375,17.0,4.76,16.88235294117647,0.989547038327526,0.0104529616724738,37.0,15.105263157894736,26.0,10.62962962962963,7.821428571428571,0.9863013698630136,0.0136986301369863,43.0,14.6,43.0,8.423076923076923
2872,2872,0916b5cfa940ca7aa61c44a97042dd3f162c4c66415225be8c6ce7b62cd10cc1c3561dd4f87abd0ec156b404c7d93fbffe5039aff9fb98aca239d01c96164334,0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,6.333333333333333,1.0,,9.0,3.8,9.0,3.1666666666666665,4.666666666666667,1.0,,4.0,2.333333333333333,5.0,2.8,4.0,1.0,,3.0,1.6,2.0,1.1428571428571428,1.0,1.0,,1.0,1.0,2.0,2.0
2873,2873,23ee3eeaea5daba52c3cb1d17ea220d545ab7efa1d95453c2e6f3075116dc3f39707a0b98239984a2b743b499e584c2c628e1d7600895d3c56835eaa94738847,0,3.4615384615384617,1.0,,9.0,4.5,8.0,2.8125,4.615384615384615,0.9666666666666668,0.0333333333333333,16.0,5.454545454545454,9.0,3.1578947368421053,2.857142857142857,0.975,0.025,8.0,3.636363636363636,11.0,3.636363636363636,3.263157894736842,1.0,,10.0,4.769230769230769,12.0,3.4444444444444446,4.0,1.0,,20.0,6.181818181818182,8.0,3.5789473684210527,4.619047619047619,0.979381443298969,0.0206185567010309,18.0,7.461538461538462,15.0,5.105263157894737,6.333333333333333,1.0,,8.0,4.75,5.0,2.923076923076923,3.571428571428572,0.98,0.02,9.0,5.0,6.0,2.7777777777777777
2874,2874,64fde076e5687ff7b72549910c8befe91ed74c3aad0701fc978f399854a7bc208ebe38d5ceae86ff29b4565584aaff3c07287e0a87776631e39dfea791a696af,0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.25,1.0,,7.0,2.6,12.0,2.6,6.5,1.0,,17.0,6.066666666666666,21.0,4.136363636363637,10.444444444444445,1.0,,15.0,5.875,18.0,4.947368421052632,5.444444444444445,1.0,,18.0,7.0,18.0,5.444444444444445
2875,2875,9ecdd1a3643effd21439fe7e51f293f1a14d252092f1f20bd9330f697aa76091d58d6dbfd30c2b3436eb350432091fef1d68990485d4897b1afdaa04a24b06b6,0,8.0,1.0,,9.0,4.8,7.0,2.6666666666666665,2.6666666666666665,1.0,,5.0,2.2857142857142856,4.0,2.0,12.0,1.0,,6.0,3.4285714285714284,5.0,2.4,18.8,1.0,,30.0,9.4,6.0,3.9166666666666665,26.5,1.0,,27.0,9.636363636363637,10.0,4.416666666666667,32.333333333333336,1.0,,20.0,8.083333333333334,16.0,4.041666666666667,19.2,1.0,,16.0,8.0,9.0,3.692307692307693,16.333333333333332,1.0,,8.0,3.769230769230769,8.0,2.333333333333333
2876,2876,131fc2ed033381bb3a7c2c2306f74944a0531668360b3c594cd3d71fccd6649c80a35a86d4e92a5aa22a0890a1930beec032370cfe32c2261decf5755e75fdf4,0,2.7857142857142856,0.9230769230769232,0.0769230769230769,10.0,4.588235294117647,9.0,3.391304347826087,2.59375,0.9879518072289156,0.0120481927710843,16.0,6.384615384615385,8.0,2.9642857142857144,2.458333333333333,0.8305084745762712,0.1694915254237288,25.0,4.214285714285714,21.0,2.95,2.3125,1.0,,5.0,3.363636363636364,9.0,2.3125,2.3043478260869565,0.981132075471698,0.0188679245283018,13.0,4.818181818181818,6.0,2.409090909090909,4.111111111111111,0.9864864864864864,0.0135135135135135,15.0,6.727272727272728,8.0,3.083333333333333,3.821428571428572,0.9813084112149532,0.0186915887850467,18.0,7.133333333333334,13.0,4.652173913043479,2.6666666666666665,1.0,,15.0,6.4,7.0,3.3684210526315788
2877,2877,e6923f4d3def9eb7494ed8bc497735026a679c1312d547b1559cd489c3240a0b33dda3c3ce5e9b8e1c2cd83dd68b04ee6850194c630db5cf86433e792cf89a90,1,,,,,,,,9.333333333333334,0.9642857142857144,0.0357142857142857,29.0,11.2,51.0,28.0,11.5,1.0,,9.0,5.75,5.0,3.8333333333333335,4.916666666666667,1.0,,15.0,6.555555555555555,8.0,3.933333333333333,6.611111111111111,0.957983193277311,0.042016806722689,20.0,9.916666666666666,9.0,4.576923076923077,11.818181818181818,0.9615384615384616,0.0384615384615384,23.0,9.285714285714286,13.0,4.482758620689655,14.11111111111111,0.984251968503937,0.0157480314960629,23.0,9.76923076923077,10.0,4.535714285714286,8.625,0.9565217391304348,0.0434782608695652,29.0,6.9,7.0,3.2857142857142856
2878,2878,8af51f358a2a70d666bcf5f7d20a1de9e9dbbbd4aa286ed69a5d1cd9dd04f846cc5dd9d0d433068f219627648ea2a521473a2d336449e94ee522ba9a2c64fcb0,0,10.615384615384617,1.0,,53.0,12.545454545454543,14.0,5.307692307692308,7.0,1.0,,14.0,6.0,10.0,3.8181818181818175,4.8,1.0,,10.0,4.363636363636363,9.0,2.6666666666666665,14.875,1.0,,35.0,11.9,9.0,4.576923076923077,7.0,1.0,,18.0,8.272727272727273,10.0,3.64,11.058823529411764,1.0,,40.0,11.75,14.0,6.714285714285714,11.692307692307692,1.0,,30.0,10.133333333333333,15.0,5.62962962962963,9.6,1.0,,39.0,11.076923076923077,15.0,5.333333333333333
2879,2879,916dfd43481f870b2753b8bc682bbe25dd9f7bbcf3934220715da1949ab11f73c67107446220c0483d7e99890da73b40e8e27f2d7bf0d6664c873ba05f946f9b,1,7.166666666666667,0.776386404293381,0.2236135957066189,131.0,23.291666666666668,152.0,18.032258064516128,5.811320754716981,0.9967532467532468,0.0032467532467532,43.0,13.391304347826088,27.0,10.620689655172416,4.141304347826087,0.9921259842519684,0.0078740157480314,46.0,17.318181818181817,37.0,12.290322580645162,4.784810126582278,1.0,,41.0,16.434782608695652,26.0,12.6,4.868421052631579,1.0,,41.0,15.416666666666666,32.0,11.935483870967742,6.7,0.9970149253731344,0.0029850746268656,49.0,16.75,41.0,11.166666666666666,3.057142857142857,0.9906542056074766,0.0093457943925233,12.0,5.095238095238095,30.0,13.375,,,,,,,
2880,2880,6c542626a68a62fdb60452765f3ee6b9beba9bfd87130f8c87f65830d889db801fd084c2316140cf37d93f6d4e63eaf3887a10c6870429d40b5e9afbb7d77dfe,0,4.542857142857143,0.9748427672955976,0.0251572327044025,28.0,9.352941176470589,12.0,5.129032258064516,3.5686274509803924,0.967032967032967,0.0329670329670329,27.0,9.1,17.0,6.5,3.2686567164179103,0.954337899543379,0.045662100456621,35.0,10.95,40.0,7.821428571428571,5.8478260869565215,0.9962825278810408,0.0037174721189591,45.0,13.45,31.0,8.966666666666667,3.8676470588235294,0.9961977186311788,0.0038022813688212,38.0,13.15,44.0,9.06896551724138,4.727272727272728,0.9807692307692308,0.0192307692307692,47.0,14.444444444444445,29.0,8.96551724137931,9.096153846153848,0.9915433403805496,0.0084566596194503,45.0,20.565217391304348,45.0,16.310344827586206,5.965517241379311,0.9942196531791908,0.0057803468208092,33.0,15.043478260869565,22.0,11.161290322580646
