number,address,length1,weight1,count1,looped1,neighbors1,income1,length2,weight2,count2,looped2,neighbors2,income2,length3,weight3,count3,looped3,neighbors3,income3,label
8084,1HfNRvMui2Xhi4DLKKqL1xjrZKoQ1Y9XaV,0,1.0,1,0,1,306317984.0,0,1.0,1,0,1,157547368.0,0,1.0,1,0,1,154502397.0,0
8085,15Koq3qQboMpU2kTUER5J5BDbsSVBdNzHD,0,0.285714285714286,2,0,4,123249912.0,0,0.166666666666667,1,0,2,101055400.0,0,0.222222222222222,2,0,4,153585242.0,0
8086,17h9PnTn5CvAYWdCTo6McoxwEcTY3RYBHt,0,0.5,1,0,1,102814371.0,2,0.0142733564013841,17,0,1,50000000.0,2,0.0026766595289079,3,0,1,51610000.0,0
8087,178WqNh4Fx7dKERw7xbxzwuciejeYE1qj1,132,0.122844237349436,4,3,8,1007225997.0,132,0.514206402759034,4,2,14,1123447997.0,144,1.84735376373724,6647,6647,11,1011479032.0,0
8088,1CRA3qzxWFyZr4Q9RoPfoUhtsq8sU2jmaM,2,0.25,1,0,1,400000000.0,56,0.871348533619469,17,0,4,700000000.0,14,0.00390625,1,0,1,500000000.0,0
8089,1EqqPkhkDb51grxv2DpoQUqsyQiRnHHtU2,14,0.0625,15,0,1,200000000.0,18,0.03125,1,0,1,100000000.0,2,0.0201822916666667,50,0,1,100000000.0,0
8090,1P3SrCvV2Eax3N1wH8x5ZjFx6uwh4Pn4G2,144,0.0318021687924764,3924,0,1,60000000.0,0,1.0,1,0,2,125000000.0,0,2.2,3,0,4,490000000.0,0
8091,18kwptdiQ8y1TtHapGmgwpNqpKPNGfZ2gf,0,0.5,1,0,1,36000000.0,0,1.0,1,0,1,40830000.0,0,1.0,1,0,1,82405824.0,0
8092,14QUREusqGzGjp2kxbqVHeQYeTomhmHnVA,68,1.8626451492309603e-09,1,0,1,100000000.0,60,4.00543212890625e-06,21,0,1,104000000.0,2,0.507575757575757,34,0,1,100000000.0,0
8093,369km68aRJxfhsTEp7DZJ5uRtKeJWCpJ5o,2,0.0863095238095238,2,0,4,117939034.0,2,0.0688559322033898,3,0,4,117494974.0,2,0.0652322404371585,2,0,3,117295017.0,0
8094,1WY1FhrGCk7BwB22FyvCx533n1BftME1F,36,3.0517578125e-05,1,0,1,101000000.0,30,0.0001252826891447,39,0,1,100000000.0,58,9.31322574615479e-10,1,0,1,2500000000.0,0
8095,1AEeRWnfeeYBnBn81mvxYyUZCRifTUarE8,4,0.125,1,0,2,104017626.0,2,0.02,1,0,2,50607565.0,16,0.000267094017094,1,0,1,46452856.0,0
8096,1MSSrgASQNMKZxFEXHhEPhWBc758pxzWYJ,144,2.79829952939205,6752,6289,8,15096680000.0,144,4.03979873684473,4123,4122,5,3251000000.0,144,0.0999751985412449,4975,0,2,500000000.0,0
8097,1ApAoQ75Rzup8xxZs24go6zjahmFyWy9ee,144,0.692045367663612,2360,0,2,999900000.0,14,1.5,2,0,4,383147000.0,2,0.0080645161290322,3,0,2,958927000.0,0
8098,12Vx5nvrRd7mduyXfoJChaTuLDQpWAvCeV,2,0.5,1,0,2,180000000.0,144,1.9551609739878,428,1,4,6650000000.0,2,0.5,1,0,1,9800000000.0,0
8099,1sLiMbvDGgJjKKzUYsJ2QB9MXiHeeRnCD,2,8.8235294117647,5,5,22,1693833562.0,6,31.7513978494627,22,22,489,93830463091.0,2,8.92857142857143,5,5,12,2743575878.0,0
8100,33p18LKmNN3hZKhKdkiG7hw5aWxzqH3n5n,144,0.729106599467843,7975,6544,10,4199710000.0,0,0.5,1,0,2,1500000000.0,4,0.222222222222222,2,0,2,2800000000.0,0
8101,1LAxD3rWsDeE1jBCxiRzNzkwhfQmqQpA8Z,6,0.125,1,0,1,36000000.0,2,0.25,1,0,1,183000000.0,18,0.01953125,2,0,2,920000000.0,0
8102,16UC6t9jUAfc871PEovA7ps77nCygb81Hf,4,0.25,1,0,2,87720000.0,6,0.25,1,0,2,217411416.0,8,0.125,1,0,2,63091484.0,0
8103,1d4jE15mH7e2K3Tm36TtSFjJ9Ckwo6Ko2,20,1.10647063078704,53,0,2,845645809.0,2,0.125,1,0,2,131682430.0,18,0.0572916666666667,2,0,2,88884762.0,0
8104,19MnKd6AwiUTVrLugwK7fFWdXdwEDT7my8,144,0.0495511113237058,3154,0,1,236942992.0,144,1.36243944317656,4565,3727,2,496692868.0,144,0.0600368904620877,2624,0,2,77700000.0,0
8105,14SVwVHF6gHhSdX7aUDGrfWqkoukeoqhZR,4,0.009600465477114,56,0,2,100000000.0,10,0.0015432098765432,1,0,2,55559933.0,2,0.0357142857142857,1,0,1,102295231.0,0
8106,18QM7t8h3vZaen3EAtpQQd6fqjnHTSDgE2,10,0.066875,2,0,2,2000000000.0,4,0.0241666666666667,2,0,3,2000000000.0,10,0.0072463768115942,1,0,2,40000000.0,0
8107,1xD9WpkfbhFyELDB6VsomLdaeQqkH5KYL,70,7.62939453125e-06,1,0,1,34508298.0,4,0.0138888888888889,1,0,1,1453009502.0,2,0.0291195324283559,64,0,2,407641493.0,0
8108,19ZwLPnNesiuk6EkdiackfEp1T5PBLxjBg,0,0.5,1,0,2,416186505.0,0,0.5,1,0,1,784288693.0,38,0.03125,1,0,2,81278346.0,0
8109,13wRDdTGFc6NfZyWq5Qc2wCooN8ev8Xhwv,12,1.5078125,5,0,4,399908787.0,0,1.0,1,0,1,971900000.0,0,0.5,1,0,2,2342000000.0,0
8110,1PKNP9MLxAcf6krYf54CLdtUtVddN4eP5y,110,0.601741210964511,75,0,2,308209000.0,6,0.0625,1,0,1,68280000.0,2,0.5,1,0,1,2264200000.0,0
8111,1DqWUUwSUknh2czt6v2imUQwj2LbWmpFLD,60,0.0019550323486328,1,1,4,155250000.0,62,0.0007333755493164,3,0,6,221428000.0,72,0.250000953674316,4,0,7,328077100.0,0
8112,1FoDxmbgL1QTNqGn9ZFs5FX9AjHrYYQxN7,128,1.22822070500014,296,1,4,133141141.0,144,0.077634735823415,673,663,10,1195671092.0,144,0.194874658414137,330,327,14,1896686280.0,0
8113,16V73VPfqFN3UKCE7rv5AfNdpeWg6vKJw5,0,1.0,1,0,2,985723978.0,0,0.0833333333333333,1,0,1,1000000000.0,0,0.0769230769230769,1,0,1,1000000000.0,0
8114,12Dmr84iZwNwUjVNCawd3vtMxc9JfvBhG6,34,0.0630550384521484,7,7,4,1038747554.0,2,0.25,1,0,2,2849940000.0,4,0.25,1,0,1,1008690562.0,0
8115,15dnb7NvEwYRk7pwmgig2Hsmqxz7xuRa88,138,2.96250676207644,745,743,11,289800000.0,144,2.3805791396994,2479,2479,12,909940000.0,144,1.83220902381776,889,0,4,499880000.0,0
8116,1Lh8bXkgTco5nd7GEkDUfZePiSjPSuRtLz,144,0.710149124253102,7501,7185,4,406870106.0,0,0.5,1,0,2,75322862.0,0,0.111111111111111,1,0,2,42986106.0,0
8117,17QwBW6Vgdr6VZTtMBumtckkFtDyN9x6FQ,0,0.5,1,0,1,323514333.0,0,0.5,1,0,1,546600000.0,0,0.5,1,0,1,36646180.0,0
8118,13mr56DrTzVGeAwsxdwuvXMZB8vDemTjEd,2,0.75,1,1,3,2878819420.0,144,0.000765378198909,1487,1487,1,992500000.0,2,2.0,2,2,3,508344544.0,0
8119,1ASfZnwQyTBQCwSag5gWoe2szG8KJDVEQQ,2,2.75,4,0,7,7990000000.0,144,1.6157553457132,2232,2,5,8000000000.0,0,0.5,1,0,2,5000000000.0,0
8120,1KhEGeejoPGr1U5gJhmjgp9Q8omk3vXsgC,144,0.958350879387001,1048,0,1,30906115.0,144,0.0106031655839942,1155,0,2,44149508.0,132,0.960959071165246,848,848,1,31233287.0,1
8121,1KZcKkQ5sRLxtyCvp7RLBQLrD4RYPhhexk,46,0.000234319326949,13,0,2,99000000.0,0,1.0,2,0,4,2690000000.0,4,0.4375,4,0,1,980000000.0,0
8122,3BMEX7XTcQQrRExwfgyWHwah76zkhoNWwu,0,0.5,1,0,1,103695356.0,0,1.0,1,0,1,65146344.0,0,0.5,1,0,1,51878809.0,0
8123,1KZfwcz4YkS6a96eBppo3US8bHdSzD6gqS,110,0.688122887673669,12,0,1,299000000.0,98,0.265625,2,0,2,799000000.0,0,1.0,1,0,2,499000000.0,0
8124,1N7Vde4cfGxdfWXRbXUTPk8rXaqsap6QLF,0,0.5,1,0,2,200000000.0,0,0.5,1,0,2,1000000000.0,0,0.5,1,0,2,50000000.0,0
8125,19717c1vXz7VP6jtxQAXphjkNpnK6x8FSv,0,1.0,1,0,1,214960000.0,0,2.0,2,0,2,402503365.0,2,0.625,1,1,3,1890568785.0,0
8126,14aJwqb8EPyymtHeMBK5Jtiv5384iKjhhP,10,0.25,1,0,1,122000000.0,144,0.0832036311927279,1311,0,1,119000000.0,4,1.50833333333333,2,2,3,307800000.0,1
8127,1BP2vqkV4h9bUbZPuLCrhYBkHL2PHC68Qm,144,1.76813125888362,996,8,1,90000000.0,4,0.5,1,0,2,71500000.0,8,0.9375,5,3,1,70300000.0,0
8128,1FFnSgdptPcEsNSMmwzDaZRmTQ4ygrhote,2,0.0212765957446808,64,0,1,200000000.0,2,0.0143280632411067,45,0,1,200000000.0,2,0.0202752976190476,63,0,1,200000000.0,0
8129,19awZfcJkG4XCZNLJH1GV4QzfACAV6cGte,4,0.0110722610722611,2,2,4,208497525.0,2,0.0544642857142857,2,2,8,161276112.0,2,0.0716145833333333,2,1,4,92736149.0,0
8130,16xCzkGHhPfLLTrZHvn6jL9uw3ZQeF9ify,0,1.5,3,0,3,12610167282.0,116,0.5,2,0,2,73000000.0,0,0.5,1,0,2,40000000000.0,0
8131,1E4DzqwvqVe1mdj1ppvWdDV3gKyXHUzbUs,0,0.5,1,0,1,13900000000.0,0,0.5,1,0,1,19935102709.0,0,1.0,1,0,1,805000000.0,0
8132,1RCZjaMFvpeQYYwDns8tfWHBJRPgWnTdK,0,0.5,1,0,1,373121000.0,2,1.75,2,2,4,7707130470.0,4,0.0178571428571429,1,0,1,58225655.0,0
8133,1Npt3zyjz32cZkzvLFkLaL2RpdAhSnxA1g,0,0.5,1,0,1,212829000.0,2,0.5,1,0,1,300000000.0,0,0.5,1,0,1,500000000.0,0
8134,15aM94kf3tBqFthiWtYcS36A71hP2xqbYC,0,1.0,1,0,1,267000000.0,0,1.0,1,0,1,1056000000.0,0,1.0,1,0,1,337000000.0,0
8135,19QtfvXfGTj4uWmMuoswjyitZd9giPxQNk,0,1.0,1,0,2,175000000.0,0,1.0,1,0,1,50000000.0,0,1.0,1,0,2,33673820.0,0
8136,186aDCM4EcpF2aTmMm2KJeQwNJ6ScqkNAT,2,0.019634394041977,59,0,1,32000000.0,2,0.0167357819905213,63,0,2,100000000.0,2,0.0221867749419954,90,0,1,31000000.0,0
8137,1PXrfU1hgmMyEy6Sfp3pM61PQTCwttbUAq,144,1.09635072001768,3913,1,4,1900000000.0,2,0.25,1,0,2,120000000.0,144,0.366973852450536,4326,2940,4,587000000.0,0
8138,331pJWerrPPMYQXTMcxUnF4bT8ykdff7jL,4,0.5,2,0,1,100000000.0,2,0.5,1,0,1,194718472.0,0,1.0,1,0,1,241017182.0,0
8139,1AVanJCrEKvDVeKWF1AqfK7cVFABUJZ21L,2,1.5,2,0,2,146000000.0,0,1.0,1,0,1,47670000.0,0,0.5,1,0,1,176266104.0,0
8140,1MiSHAw7pvA1kCX7ACyMmz8mL7whJg9u4S,2,1.0,1,0,1,90000000.0,0,1.0,1,0,1,74990000.0,0,0.5,1,0,1,35690000.0,0
8141,14Xwwv1fYokMYLr9x155smMykFgYjANHpd,0,1.0,1,0,2,36000000.0,0,1.0,1,0,2,64800000.0,0,1.0,1,0,2,50000000.0,0
8142,15pv2EN3wPgvFYTvaAVvLuTtFY9H53G41x,2,0.0007662835249042,1,0,2,45301419.0,2,0.0007262164124909,1,0,1,47172911.0,2,0.0004725897920604,1,0,2,55156891.0,0
8143,1DeLQxYNxKrBNdDCthXW2WeF8R8aSCNkTK,0,0.5,1,0,1,74647371.0,0,1.5,2,0,2,125806425.0,2,2.0,1,1,2,135374801.0,0
8144,1HYheHCVDydwrFPbhUKdss8EisLSjFA4xV,0,1.0,1,0,1,90510000.0,0,1.0,1,0,1,142780000.0,0,1.0,1,0,1,80420000.0,0
8145,13DTpxqhCn6gzuK37SUUT8Kh2ueoKYgVpr,80,9.09494701772928e-13,1,0,2,392500000.0,126,0.109840553113215,369,0,1,841000000.0,144,0.750963002493102,1740,0,1,200000000.0,0
8146,1KVshskfpc6vq4KhsVdnC5Z6LmvVBtU1YX,0,0.5,1,0,1,64000000.0,0,0.5,1,0,1,30000000.0,4,0.5,1,0,1,30000000.0,0
8147,1CT6G4X2woXjpykY1fWYZgr1y1SNwB9a3m,10,0.015625,1,0,1,1165000000.0,34,1.15705108642578,11,6,4,7154000000.0,28,0.500535977597268,4,0,1,1105000000.0,0
8148,1J38qWVs7K6wrH71bQz5wk6M9ndQu6xvYp,102,4.9014802470346e-05,1,0,2,36437954.0,6,0.0001833516685001,1,0,1,33512258.0,14,7.5407388415917e-07,1,0,1,34558193.0,0
8149,1Gy6FjGsoodebajVTkkYES72nngLs5RdbN,24,0.7813720703125,4,0,1,9900000000.0,2,0.5,1,0,1,4607000000.0,12,0.3359375,17,0,1,1988000000.0,0
8150,1EF8TLVVfcu9zYsRyCPDa9fBczdKj6gM3E,2,0.25,1,0,1,1782900000.0,64,0.0625000004656613,2,0,2,49525000.0,18,0.038465524077278,39,0,4,3175853000.0,0
8151,138HAr1WA79pMTTfPCKY6LSQpSnaKMc74i,0,0.5,1,0,2,765391900.0,0,0.5,1,0,2,782291000.0,2,0.2,1,0,2,1467140000.0,0
8152,157gj96BePRha9nSwWLbG19hUm12U7ytgH,0,0.5,1,0,2,331000000.0,0,0.5,1,0,2,110000000.0,4,0.28125,18,0,1,241000000.0,0
8153,1SyrzeDxhDeB8eML9YnRPMefH6veyJHaS,20,2.34819959606503,52,0,9,7005564750.0,22,2.51188572268945,80,76,19,13060000000.0,22,2.9246574952825,71,60,11,8601900000.0,0
8154,1BUoHbG8M53Ys6QxKdGHzFiBcCj8jfM8bv,6,0.25,1,0,2,45949043.0,12,0.0089285714285714,1,0,1,62986693.0,4,2.5,4,0,3,235919275.0,0
8155,19bNAZULV5HgaTmVDdj7fnQaEpPvwx3cjH,0,0.5,1,0,2,120000000.0,6,0.5625,2,0,4,240000000.0,6,0.5,1,0,2,120000000.0,1
8156,11C2ZCHKoYiPThhTLJiJbEfTcRYWGTRKo,30,1.60751028806584e-08,1,0,1,120000000.0,144,0.0107986415945098,344,0,2,96255835.0,144,0.005059505753601,5219,0,2,92492099.0,0
8157,1BwisTzRn764mMoVhLRnqgjnnefGN5EoSm,0,1.0,1,0,1,2968290000.0,0,1.0,1,0,1,437100572.0,0,1.0,1,0,1,150740272.0,0
8158,1hxuHMy3DKjK7V6FPeswT4mNUKReac1vm,2,1.0,2,0,2,8236838773.0,2,0.0057142857142857,1,0,2,105195951.0,8,0.507142857142857,2,0,2,242070680.0,0
8159,1DjMrzbJ1piHbaisnGa9HFsyLHDdmCLdE5,4,0.0675675675675676,3,0,2,35108943.0,0,0.354700854700855,3,0,6,97191862.0,0,0.225,2,0,4,75079865.0,0
8160,14tAGMhfSE26SeZtgg46RViz5b4ZPF7ZQ2,0,0.5,1,0,1,156091600.0,2,0.5,1,0,1,50000000.0,0,1.0,1,0,1,66452510.0,0
8161,1LJyaembk9QXpDJURF9VxUBqd9HazLkPtf,12,0.3125,2,0,4,100000000.0,2,0.25,1,0,2,240000000.0,26,0.0009765625,1,0,2,121000000.0,0
8162,15pgwHxruLpbd4HUL9vPQyLaE28LotfXmn,144,0.25,1174,0,1,67060432.0,144,0.0285049002940851,676,0,2,74458184.0,2,0.5,1,0,2,87520000.0,0
8163,1FU1EX4xCEt26rezoNaEZ1rhbqA4VVP8pq,58,7.62939453125e-06,1,0,1,53850921.0,72,1.9073486328125e-06,1,0,1,65827284.0,8,0.125,1,0,1,95498576.0,0
8164,15HjxzXszTQFUXoKKZeGPPCwrtyWvdWgYK,4,0.25,1,0,1,40900000.0,0,0.5,1,0,1,101100000.0,0,1.5,2,0,3,500000000.0,1
8165,192ZxpxA7EoeGB81mHnzCWpyjHCa3aahKe,0,0.5,1,0,1,346300000.0,0,1.0,1,0,1,84854600.0,14,0.6328125,4,0,1,276817450.0,0
8166,1HAg8xtt6rCVLQNtZpCvjE9ZsiRsiHXtvF,24,0.0001220703125,1,0,1,470919451.0,0,0.5,1,0,1,490847130.0,4,1.00625,2,0,4,3826000000.0,0
8167,19jjWYv5a5rrTQuJdjijwQ5hMxucVDEQoy,2,0.0927601809954752,41,0,1,100000000.0,4,0.0591133004926108,23,23,2,106000000.0,6,0.0425115478014029,38,36,1,106000000.0,0
8168,1KirMtbctPTrkAqAU6Za1NZ3TosDj4dPSk,0,1.0,1,0,2,34051746.0,2,2.0,1,1,2,169770000.0,0,1.0,1,0,1,47650000.0,0
8169,1NnUsJC2Jz2oCUu4PBK6CA1T3Ww3vhRyut,144,4.91675663159526,1112,5,1,4748000000.0,144,3.36945599196527,3930,137,1,3186468812.0,16,1.5703125,6,1,2,3249376630.0,0
8170,1FnWa1ZB3DMkGQ7pbSGxGAYQe8bHY3RU7o,4,0.0131578947368421,2,0,1,54342836.0,0,0.0238095238095238,1,0,1,42482704.0,6,0.0230263157894737,3,0,1,107872927.0,0
8171,1NXVcxDKsQox8UMdJ12mC3eBXPK2QGghRf,6,0.125,1,0,2,1136000000.0,2,0.5,1,0,1,1000000000.0,16,1.01953125,3,0,1,1000000000.0,0
8172,134eMt2DQjfnBBVsmcXui5C2Zrc5crhhNg,0,0.5,1,0,1,6200000000.0,2,0.5,1,0,2,16104590000.0,0,0.5,1,0,1,5474750000.0,0
8173,1NMqZuTzLUDtajwXhh8Zyw2HbsSKrELxU6,144,0.223061169649659,2476,1705,2,43158479.0,144,0.199546180040934,2712,11,2,191971183.0,144,0.280808375849143,3091,1234,2,40032753.0,0
8174,1eVgnbnBgupc8UQP2h7pjwvXe1KzNZFiB,0,1.0,1,0,1,79089518.0,0,2.0,2,0,2,130687933.0,0,2.0,2,0,2,142279015.0,0
8175,1B7ZtwkpbzveSt7nm4WA4CxWAwbhRFncjg,6,0.125,1,0,1,45000000.0,0,0.5,1,0,1,200000000.0,2,3.5,4,0,3,1400000000.0,0
8176,1BPCguEefHu8LhJ19pTMMGaSmrQYQCVCmK,0,0.5,1,0,2,3265620000.0,4,0.5,1,0,1,9119110000.0,8,2.75,8,0,1,11257550000.0,0
8177,1KnW65vPm9NyaDCVyYWaCE7pEFmDGo4Dz4,0,2.0,2,0,2,3136000000.0,2,1.0,1,0,1,1062000000.0,0,0.5,1,0,1,1324244049.0,0
8178,1Q1VEHZPrf4n4Cq4hWy8KS5fmrFg37CPHz,144,0.125334825140039,1506,0,1,200000000.0,128,0.127895331227458,5627,0,1,66000000.0,40,0.0104166666666667,1,0,1,72000000.0,0
8179,1M4bhNEUdbJztnZk2LZeyd9xDr2k3JReiS,10,0.4375,4,0,1,402667600.0,4,0.75,2,0,2,276500311.0,144,0.539143933300422,3949,0,1,370030000.0,0
8180,12zLSnCKxoMHxaDdEWMqV3CJronBxiJueF,100,4.65661287307739e-10,1,0,1,500000000.0,46,0.0327980735085227,23,23,3,300000000.0,52,0.0040839314460754,23,23,2,300000000.0,0
8181,1nrZTu1FDfRci7XrmNViTrnHm14NoSKJz,2,4.0,2,2,3,516714550.0,2,6.0,3,3,5,709389946.0,2,2.0,1,1,2,93413301.0,0
8182,1ALA5v7h49QT7WYLcRsxcXqXUqEqaWmkvw,0,0.0526315789473684,1,0,1,687001044.0,0,0.1,1,0,1,4603140081.0,2,0.0803571428571428,1,1,2,1321024261.0,0
8183,14rQQbN3DyedpznZ4156RkVhP9wwi77HdL,144,0.026203108474428,3233,2969,2,1254712000.0,144,0.269864857238813,1182,0,1,1900000000.0,2,2.0,3,0,3,589970000.0,0
8184,1BessiezrakKhEy7QRrh4ZSU7NYW8843Nm,2,0.25,1,0,1,92961750.0,66,1.30036533499863,62,0,2,398000000.0,2,0.5,1,0,1,299000000.0,0
8185,1F3KqwXUPd7hpePeqf6z5m8HEKWpe6Um6U,4,1.0,2,2,2,1399900000.0,8,1.0,2,0,1,1240000000.0,2,0.5,1,0,1,804000000.0,0
8186,1HmRLH5XdqUS4xL7o8pfDt64acPt26wSbZ,10,0.25008080155139,2,0,1,1099950000.0,6,2.0,5,5,3,2692880000.0,144,0.0536609321476243,4573,0,1,1999910000.0,0
8187,1PfsxLNzWS2jejQgcwvhqN1XoQA84n2oFq,0,0.5,1,0,1,142449329.0,2,0.25,1,0,1,215287971.0,0,0.5,1,0,1,34175983.0,0
8188,1CE6eDMY3KaUBqpU9fWtZckWVEd6SKWgLP,0,0.0238095238095238,1,0,2,30734796.0,0,0.0555555555555556,1,0,1,50751922.0,10,0.0027777777777777,6,0,1,50349707.0,0
8189,142JT7np4P7THvWdGSM1ikCDKCUJ8VjfBB,2,1.5,2,2,2,759900000.0,32,1.91373545511955,37,31,4,3500000000.0,4,3.5,4,2,8,2800000000.0,0
8190,1Lv9Utcj2tkpGvaz6Nf3HAn89k5NMed8k8,8,0.269776222999611,18,17,5,2948000000.0,8,2.0252274129335,84,0,1,1500000000.0,4,0.0186625194401244,52,0,1,2200000000.0,0
8191,13CW7VitKe1Ff5eHvmh9oCHQCXTSAMHCHq,2,0.0182291666666667,6,0,2,86788115.0,144,0.266935198520326,3270,0,2,85900000.0,108,0.964237927176053,5196,5196,14,868404815.0,0
8192,1LEPd7bKd8MkNBBESJMr9Y6cGgxqibXTq1,0,1.0,1,0,1,786260000.0,106,0.587056532762509,60,0,1,642930000.0,0,0.5,1,0,1,204190000.0,0
8193,1MpbBciNb8XLX53jo7SKqm6Gzu7bG8UGhU,58,6.103515625e-05,44,0,1,270000000.0,26,0.0080236486486486,38,0,1,235000000.0,24,0.0079941860465116,44,0,1,253000000.0,0
8194,132EkaXa24d1XaqAMY6Mz2f8SheT8XnJYw,12,4.296875,10,5,4,6179255033.0,26,0.957050521446716,133,133,3,2860732037.0,10,0.015625,1,0,1,2000000000.0,0
8195,13bdhhMAExsZhwWQhMppXFuTqWuPKcjPeF,0,0.5,1,0,1,101000000.0,2,0.25,1,0,1,106000000.0,2,0.5,1,0,1,100000000.0,0
8196,1KKnfKqyQMtP78ZPfvroEQCV6EUomCtdwy,10,0.0113636363636364,1,0,1,100000000.0,0,0.25,1,0,1,100000000.0,4,0.0111111111111111,1,0,1,100000000.0,0
8197,34Dn7Utrq5AjbN2PJiSk7HBbAMmHKujyrn,144,1.73134305741738,5760,2345,7,375000000.0,144,1.27452784482084,4687,4508,10,361809167.0,144,3.12226719588246,3722,9,6,133261252.0,0
8198,18nBgU1bo7YpZBEXLwmYwYAaMSfhnxg3Sm,144,0.289791764774079,2533,0,2,3598050000.0,2,1.0,1,0,2,4495400000.0,6,4.98333333333333,12,0,2,6287300000.0,0
8199,17YyvU5LoABDGiB7fmZ8twEEtddiGaY8rB,144,0.211250572830711,11679,11676,5,283870235.0,144,3.39654848254877,7985,3731,5,2916780000.0,144,0.525428856586866,7772,2312,2,122550000.0,0
8200,133CW8MbRBsJX3sRYaAG6F3A7DxWQWHZtB,144,3.73618220518597e-05,1489,0,1,183005791.0,144,0.0063082996631684,1578,420,1,269224672.0,34,0.000104268391927,8,0,1,137194475.0,0
8201,12GPXSNdHwhP5wdMkEfENC6cyLdqkkikGN,0,0.0416666666666667,1,0,1,58749413.0,0,0.0416666666666667,1,0,1,78036660.0,0,0.0476190476190476,1,0,1,70453720.0,0
8202,16ztVNwFvMp396jsJWdLcefJcGensCkz5E,20,0.0035807291666666,2,0,2,79502998.0,10,0.015625,1,0,1,71000000.0,44,0.500015258789062,2,0,2,184153658.0,0
8203,12ddY3oVRQT8jYEj7PtHDwPBdTCJQtHn4i,8,1.5,2,0,2,2049934951.0,0,1.0,1,0,1,87218282.0,144,0.375177557257276,1384,0,2,32889399.0,0
8204,1PE1A7ghj73Stk8cUhtNXcxLouY1BEXjty,84,0.0051939058174018,41,0,1,2832000000.0,2,0.25,1,0,1,2309000000.0,8,0.53125,2,0,2,1050000000.0,0
8205,15pAMrCruwxzCgFBW15Za2JtQXr7uEHo5a,0,3.0,3,0,3,105704000.0,0,1.0,1,0,1,46880000.0,0,1.0,1,0,2,32800000.0,0
8206,13qSGpaqAL49B9N5T7uX9JzH7eyhcGPeHU,0,0.5,1,0,1,39249000.0,144,1.03629746741135,2829,0,1,322200000.0,2,1.95,1,1,11,3453765921.0,0
8207,1Q3XFNYJ4RN19dVWmyEDsRthdmZYi3Naf8,2,0.166666666666667,1,0,1,58358000.0,2,0.0625,1,0,1,84042051.0,18,0.0039682539682539,1,0,1,98430501.0,0
8208,1BtdF5yHBnpqD4UmbbEZLhPsV65t9P7ZNc,144,0.667716238554148,4386,3249,2,132900000.0,0,0.0588235294117647,1,0,2,174100000.0,0,0.25,1,0,2,89700000.0,0
8209,1HJK2iSCSzv1cGS1kLesCPkWUvBUtrWBbX,0,1.0,1,0,2,127970000.0,2,0.5,1,0,2,910000000.0,144,0.0002403984144356,6984,0,1,84990000.0,0
8210,18RXcKJXt3mY4C88PktLJdvgyMxBr6LB8v,2,1.0,2,0,4,157000000.0,6,0.5,1,0,2,76645116.0,6,2.0,4,0,2,192400000.0,0
8211,1JTSwyaCCNdkwEoi7DCsBA9fw6Pyhx1CXa,2,0.0175438596491228,1,0,1,33867440.0,18,0.0211352126883142,50,0,1,79635480.0,4,0.0025,1,0,1,37705500.0,0
8212,12yRWojrh9TH4L6Go2yzU6mx9L9LbZadxG,0,1.0,1,0,1,100788579.0,0,0.5,1,0,1,1400000000.0,0,0.5,1,0,1,745000000.0,0
8213,1CJN55SwB6z8RAmNoTHVbdX5rMoP8UoRkG,144,0.005362000281569,1863,0,1,393870000.0,18,0.62890625,3,0,2,332940000.0,144,2.45626677719132,545,40,3,500870000.0,0
8214,19kGYGdyo2mTNToD7MW55VR8HnrKsqdamE,6,0.886006539171095,26,1,6,1097000000.0,0,2.0,2,0,3,150000000.0,116,2.63780830324088,111,46,1,1800000000.0,0
8215,1QHVVGSWSKyGCS5tSWcwsy4z7K8G8E5VUo,34,0.0009987571022727,45,0,1,79000000.0,4,0.25,1,0,1,61000000.0,44,3.814697265625e-06,1,0,1,103000000.0,0
8216,17x1CAeT5rnXtMA6z4kwgYXWw74bFjqRM9,0,1.0,1,0,2,2000000000.0,0,1.0,1,0,2,900000000.0,0,1.0,1,0,2,500000000.0,0
8217,3AscSPBJLes6qJxdCa5dirAVLMYdjYP9b9,0,0.0476190476190476,1,0,1,175575787.0,144,0.213091737941624,6592,0,1,207791925.0,0,0.0434782608695652,1,0,1,207967443.0,0
8218,1D9Xat6jsDoRZceoTKyndiXN59aJ1LhCXb,18,6.00980392156863,9,0,12,447058011.0,2,4.0,4,0,8,314249283.0,2,1.5,2,0,3,126685697.0,0
8219,1HNWpzviupdNGF9AtrcgVMZ4T5t78FySEq,136,0.475199134621663,6882,6882,6,354912312.0,130,0.195892617277446,6054,0,2,172582941.0,116,1.44071282920143,4114,4114,14,784855083.0,0
8220,1PweWjjNx33P9tkMFeFdx8zLtR2BFf769c,144,1.43253541713201,5362,2016,4,119421760.0,6,1.26041666666667,4,0,4,101094185.0,0,1.0,1,0,2,81724483.0,0
8221,124cPQ9ejF46DSDFh5ctFX8ZAFUPLPaeXe,0,0.5,1,0,2,100000000.0,28,0.00018310546875,2,0,1,700300000.0,18,1.4765625,13,13,2,19899950000.0,0
8222,12jMCdVaQggN7MrAVCCmzq3DabxYaZSYtr,16,0.0522675736961451,2,1,3,314253929.0,2,0.02,1,0,1,101258669.0,12,1.015625,2,0,2,276300000.0,0
